3093902,Łask,74,PL,51.59056,19.13278
3094086,Kwidzyn,82,PL,53.72495,18.93114
3094170,Kutno,74,PL,52.23064,19.36409
3094625,Krotoszyn,86,PL,51.69868,17.43738
3094788,Krapkowice,79,PL,50.47515,17.96539
3094802,Kraków,77,PL,50.06143,19.93658
3095049,Koszalin,87,PL,54.19438,16.17222
3095057,Kostrzyn nad Odrą,76,PL,52.58713,14.64953
3095126,Kościerzyna,82,PL,54.12226,17.98119
3095151,Kościan,86,PL,52.08829,16.64866
3095277,Konstantynów Łódzki,74,PL,51.74776,19.32564
3095321,Konin,86,PL,52.22338,18.25121
3095795,Kołobrzeg,87,PL,54.17565,15.58342
3095797,Koło,86,PL,52.20024,18.63865
3095971,Knurów,83,PL,50.21971,18.65067
3096003,Kluczbork,79,PL,50.97281,18.21816
3096053,Kłodzko,72,PL,50.43488,16.66145
3096328,Kęty,77,PL,49.88214,19.22333
3096372,Kędzierzyn-Koźle,79,PL,50.34984,18.22606
3096472,Katowice,83,PL,50.25841,19.02754
3096525,Kartuzy,82,PL,54.33424,18.19735
3096779,Kamienna Góra,72,PL,50.78314,16.03037
3096880,Kalisz,86,PL,51.76109,18.09102
3097257,Jelenia Góra,72,PL,50.89973,15.72899
3097271,Jelcz,72,PL,51.02102,17.32095
3097333,Jaworzno,83,PL,50.20528,19.27498
3097367,Jawor,72,PL,51.05132,16.19347
3097391,Jastrzębie Zdrój,83,PL,49.95542,18.57479
3097528,Jarocin,86,PL,51.97266,17.50256
3097872,Inowrocław,73,PL,52.79886,18.26387
3097902,Iława,85,PL,53.59601,19.56849
3098130,Gubin,76,PL,51.94956,14.72837
3098200,Gryfino,87,PL,53.25243,14.48831
3098201,Gryfice,87,PL,53.9165,15.20027
3098218,Grudziądz,73,PL,53.48411,18.75366
3098619,Gostynin,78,PL,52.42938,19.46194
3098625,Gostyń,86,PL,51.88247,17.01225
3098722,Gorzów Wielkopolski,76,PL,52.73679,15.22878
3098966,Goleniów,87,PL,53.56392,14.82854
3099112,Gniezno,86,PL,52.53481,17.58259
3099169,Głuchołazy,79,PL,50.31505,17.38355
3099180,Głowno,74,PL,51.96463,19.71565
3099213,Głogów,72,PL,51.66361,16.0845
3099230,Gliwice,83,PL,50.29761,18.67658
3099424,Gdynia,82,PL,54.51889,18.53188
3099434,Gdańsk,82,PL,54.35205,18.64637
3099654,Fordon,73,PL,53.14821,18.17036
3099759,Elbląg,85,PL,54.1522,19.40884
3099828,Dzierżoniów,72,PL,50.7282,16.65141
3100796,Dąbrowa Górnicza,83,PL,50.31818,19.2374
3100946,Częstochowa,83,PL,50.79646,19.12409
3100974,Czerwionka-Leszczyny,83,PL,50.15007,18.67762
3101057,Czeladź,83,PL,50.31542,19.07824
3101076,Czechowice-Dziedzice,83,PL,49.91342,19.00479
3101321,Cieszyn,83,PL,49.75133,18.63213
3101547,Chrzanów,77,PL,50.13546,19.40203
3101613,Choszczno,87,PL,53.16905,15.42054
3101619,Chorzów,83,PL,50.30582,18.9742
3101672,Chojnice,82,PL,53.69554,17.55701
3101680,Chodzież,86,PL,52.99505,16.9198
3101787,Chełmża,73,PL,53.18463,18.60466
3101795,Chełmno,73,PL,53.34855,18.4251
3101943,Bytów,82,PL,54.17057,17.49187
3101950,Bytom,83,PL,50.34802,18.93282
3102014,Bydgoszcz,73,PL,53.1235,18.00762
3102459,Brzeg,79,PL,50.86079,17.4674
3102627,Brodnica,73,PL,53.25967,19.39653
3102677,Braniewo,85,PL,54.37971,19.81959
3102987,Bolesławiec,72,PL,51.26418,15.5697
3103034,Boguszów-Gorce,72,PL,50.75514,16.20494
3103096,Bogatynia,72,PL,50.90747,14.95634
3103365,Bieruń,83,PL,50.09,19.09291
3103402,Bielsko-Biala,83,PL,49.82245,19.04686
3103476,Bielawa,72,PL,50.69075,16.623
3103556,Białogard,87,PL,54.00696,15.98751
3103709,Bełchatów,74,PL,51.36883,19.35671
3103719,Będzin,83,PL,50.32607,19.12565
3104115,Andrychów,77,PL,49.85497,19.33834
3104132,Aleksandrów Łódzki,74,PL,51.81965,19.30384
6545326,Ursynów,78,PL,52.15051,21.05041
6545347,Praga Północ,78,PL,52.25443,21.03472
6545348,Praga Południe,78,PL,52.24424,21.08545
7303641,Jelcz Laskowice,72,PL,51.02134,17.31649
